Q7,Q8,Q9,Q10,Label,Partner,Friends,Siblings,Co-worker,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q6_max_Skyscrapers,Q6_max_Sport,Q6_max_Art and Music,Q6_max_Carnival,Q6_max_Cuisine,Q6_max_Economic,Q6_min_Skyscrapers,Q6_min_Sport,Q6_min_Art and Music,Q6_min_Carnival,Q6_min_Cuisine,Q6_min_Economic
-0.8827021066695379,-0.6912888559122957,-1.083111214103656,I barely know about this city,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.8755170763542962,0.8196191864319164,-0.7824611262029971,The city of the richÂ ,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43596228059833764,-0.18765284179755837,-0.18116095040167907,There is so much to discover in Dubai,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
-1.761811698181455,-1.1949248700270332,-1.3837613020043151,"One belongs to New York instantly, one belongs to it as much in five minutes as in five years.",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.003592515157620851,0.8196191864319164,-0.18116095040167907,just keep swimming,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0.8755170763542962,-0.6912888559122957,-0.18116095040167907,city with the tallest skyscraper,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8755170763542962,-0.6912888559122957,-1.3837613020043151,the burj khalifa is the tallest building in the world,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43596228059833764,0.31598317231717904,-0.7824611262029971,â€œI want you to deal with your problems by becoming rich!â€Â ,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,-0.18765284179755837,-1.083111214103656,"warm, skyscrapers, rich, sand",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.1392499538078713,1.8268912146613914,1.3220894891016162,"Habibi, come to Dubai",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.1941814636221717,-0.18765284179755837,-0.7824611262029971,Desert,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,0.31598317231717904,-0.48181103830233807,"""habibi welcome to dubai""",0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.8755170763542962,0.31598317231717904,-0.18116095040167907,A city of the future in the middle of the desert,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.44314731091357934,-1.1949248700270332,-1.3837613020043151,Skyscrapers in the middle of nowhereÂ ,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.7876061172031045,0.8196191864319164,0.11948913749897998,money make the world go round,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0.17222940314476254,0.8196191864319164,-0.18116095040167907,Black Gold,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.17222940314476254,0.8196191864319164,-0.48181103830233807,Where dreams reach new heights.,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2601403622959543,-0.18765284179755837,-0.48181103830233807,Dubai,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.3150718721102546,0.31598317231717904,1.3220894891016162,The food here is expensive. This is where the rich people gather.,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43596228059833764,3.337799257005604,1.3220894891016162,Iâ€™m in a Dubai state of mind,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.44314731091357934,-0.18765284179755837,-0.18116095040167907,"â€œWestern countries are dying, Dubai is growingâ€ Â â€”Andrew Tate",0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.3222569024254964,3.337799257005604,1.3220894891016162,"""started from the bottom now we here""",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2601403622959543,0.8196191864319164,-0.48181103830233807,A city full of oil,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.43596228059833764,-0.6912888559122957,-0.7824611262029971,Modern and inclusive lifestyle.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34805132144714596,-0.6912888559122957,-1.083111214103656,Desert,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.43596228059833764,-0.6912888559122957,-0.7824611262029971,Habibi come to Dubai,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,0.31598317231717904,-0.7824611262029971,A beautiful City Skyline,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6117841989007211,1.3232552005466538,-0.7824611262029971,"â€œDon't Gain The World & Lose Your Soul, Wisdom Is Better Than Silver Or Gold.â€
â€•Â Bob Marley",0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.43596228059833764,1.8268912146613914,1.3220894891016162,The sky is the limit,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.44314731091357934,-0.18765284179755837,-1.083111214103656,Skyscrapers,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8755170763542962,-0.18765284179755837,-0.18116095040167907,tourist center,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1.3150718721102546,-0.6912888559122957,-1.3837613020043151,Dubai is designed to build a tourism industry in case the oil dries up.,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8755170763542962,1.3232552005466538,0.11948913749897998,the only place where sku is not the limit,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8755170763542962,-0.18765284179755837,-0.7824611262029971,"""futuristic""",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8755170763542962,-0.6912888559122957,-0.7824611262029971,"No specific quote that comes to mind, possibly because I was born in Dubai and lived there my entire life.",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,0.8196191864319164,0.42013922539963905,The rich get richer the poor get poorer.,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.44314731091357934,-0.18765284179755837,-0.18116095040167907,Come to Dubai,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6117841989007211,-0.18765284179755837,-0.48181103830233807,Welcome,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0513389946566796,0.31598317231717904,-0.48181103830233807,"""Habibi come to Dubai""",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.6117841989007211,-0.18765284179755837,1.021439401200957,An Oasis of life,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.6189692292159628,-0.18765284179755837,-0.48181103830233807,"""Money can't buy everything""",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.267325392611196,2.3305272287761287,-0.7824611262029971,"Skyscrapers, oil companies, desert, people wearing white clothing",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8755170763542962,-0.18765284179755837,-0.18116095040167907,"Habibi
Yallah",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.003592515157620851,-0.18765284179755837,-0.7824611262029971,There's no money like oil money.Â ,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.8755170763542962,1.8268912146613914,0.720789313300298,è¿™æ˜¯æ²™æ¼ ä¸­ä¸€åº§éžå¸¸å¯Œè£•ã€çŽ°ä»£åŒ–çš„åŸŽå¸‚ã€‚,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.3150718721102546,0.31598317231717904,-0.48181103830233807,"""yalla""",0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.43596228059833764,-0.18765284179755837,1.3220894891016162,money is power,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6117841989007211,1.8268912146613914,-0.18116095040167907,"""The city of tomorrow""",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.754626667866213,-1.1949248700270332,-0.7824611262029971,.,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.1392499538078713,-0.18765284179755837,-0.48181103830233807,"""Dubai is soulless""",0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.44314731091357934,-0.18765284179755837,1.3220894891016162,"""Life is suite""",0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8755170763542962,-0.6912888559122957,0.11948913749897998,The sky is the limit.,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8755170763542962,0.8196191864319164,-0.18116095040167907,"""city of the future""",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34805132144714596,-0.18765284179755837,-0.7824611262029971,"""We will never settle for anything less than first place""",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.3150718721102546,0.31598317231717904,-0.18116095040167907,something about the dessert or maybe riches,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,0.8196191864319164,-0.18116095040167907,"City of stars, are you shining just for me?",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,-0.18765284179755837,-0.7824611262029971,money canâ€™t buy happiness,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8755170763542962,1.3232552005466538,1.3220894891016162,This license plate is really expensive,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8755170763542962,0.8196191864319164,0.720789313300298,"""come to dubai habibi""",0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.9706130658207296,0.31598317231717904,-0.18116095040167907,The great seen of Burj Khalifa deserves to take a look.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.17222940314476254,0.8196191864319164,0.11948913749897998,Oil money!,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,-0.18765284179755837,0.42013922539963905,Don't judge a book by its cover,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1.3150718721102546,-0.6912888559122957,-0.18116095040167907,"Dubai's skyline is not just a testament to architectural prowess, but a symbol of boundless vision and the relentless pursuit of innovation.",0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.1941814636221717,-0.6912888559122957,-0.18116095040167907,"""Dubai: Where modern marvels meet desert serenity.""",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.4908937904126378,0.8196191864319164,-0.7824611262029971,Living the dream.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.43596228059833764,0.31598317231717904,-0.18116095040167907,The city beyond the clouds.,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,2.3305272287761287,-0.18116095040167907,"â€œMoney can't buy happiness. Habibi, come to Dubai.â€",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.8755170763542962,-0.6912888559122957,-0.7824611262029971,Nothing is impossible.,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.8755170763542962,0.31598317231717904,-0.7824611262029971,"""A playground for the rich.""",0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,-0.18765284179755837,1.3220894891016162,Overly extravagant.,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.003592515157620851,0.31598317231717904,-0.18116095040167907,ModernityÂ ,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.754626667866213,0.31598317231717904,-1.3837613020043151,"Beyond the clouds, the world's tallest tower inspires guests to dream bigger and reach higher.",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.8755170763542962,0.8196191864319164,1.3220894891016162,Futuristic,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.9304485861685965,-0.18765284179755837,-0.48181103830233807,Inspire innovation,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08431844399357084,-0.18765284179755837,-0.7824611262029971,Dubai is a dream city.,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6996951580519127,-0.18765284179755837,0.11948913749897998,idk,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.754626667866213,0.8196191864319164,-0.48181103830233807,"""Grand and sandy""",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,0.31598317231717904,0.11948913749897998,"Rich, Rich, Rich and Desert. Cristiano Ronaldo seems want to play soccer there.",0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0513389946566796,-0.6912888559122957,-1.3837613020043151,No quote comes to mind.,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.003592515157620851,0.31598317231717904,0.11948913749897998,The burj khalifa is tall,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.003592515157620851,1.8268912146613914,-0.7824611262029971,Never rains in Dubai,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43596228059833764,0.8196191864319164,0.11948913749897998,The Flash : What are your super powers again? Batman : I'm rich,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6117841989007211,-0.18765284179755837,-1.3837613020043151,"Heart of the desert. It's not just a city, it's a vision of the future",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8755170763542962,-0.18765284179755837,-0.48181103830233807,Palm Islands and the Burj Khalifa,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.8755170763542962,3.337799257005604,1.3220894891016162,The only place where the sky is not the limit.,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.1392499538078713,0.31598317231717904,0.720789313300298,"""The city that exceeded expectations""",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1.1392499538078713,-1.1949248700270332,-1.3837613020043151,â€œYou are like whitewashed tombsâ€,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43596228059833764,-0.6912888559122957,-0.7824611262029971,"Dubai was founded on trade, not oil.",0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.3150718721102546,3.337799257005604,-0.18116095040167907,City of the future,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.003592515157620851,3.337799257005604,-1.083111214103656,"Summer nights, Dubai skies",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0.43596228059833764,-0.18765284179755837,-1.083111214103656,â€œWhy can't the world let me be the n+1th rich people?â€,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.6996951580519127,-0.18765284179755837,-1.083111214103656,"what happens in vegas, stays in vegas.",0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.43596228059833764,-0.6912888559122957,-0.48181103830233807,The tallest building in the world.,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8755170763542962,1.3232552005466538,0.720789313300298,"fancy

rich

traffic",0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1.3150718721102546,0.31598317231717904,-0.18116095040167907,None.,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.3150718721102546,-0.6912888559122957,-0.18116095040167907,Exploit as much as possible,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7876061172031045,-0.6912888559122957,-0.7824611262029971,"""Presenting the tallest building in the world""",0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.43596228059833764,2.3305272287761287,0.720789313300298,The city that never sleeps,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.8755170763542962,-0.18765284179755837,-0.18116095040167907,"""Rich get richer""",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.003592515157620851,-0.6912888559122957,-0.7824611262029971,City of Gold,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8755170763542962,-0.18765284179755837,-0.48181103830233807,Habibi come to dubai,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.8755170763542962,3.337799257005604,-0.7824611262029971,"Habibi, come to blank",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43596228059833764,0.8196191864319164,1.3220894891016162,The possibilities of human ambition,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0.6117841989007211,0.8196191864319164,-0.18116095040167907,Tax haven.,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43596228059833764,-0.6912888559122957,-0.48181103830233807,Urban development,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
